Rv_ID,PE35_KO_vs_mbio_H37Rv,PPE68_KO_vs_mbio_H37Rv,Rv0950c_KO_vs_CB_WT,Rv0954_KO_vs_RJ_WT,Rv1096_KO_vs_CB_WT,Rv3005c_KO_day32_vs_dejesus_H37Rv_day32,Rv3594_KO_vs_Rubin_FLUTE_WT,Rv3684_KO_vs_CB_WT,Rv3717_KO_vs_Rubin_FLUTE_WT,Rv3811_KO_vs_Rubin_FLUTE_WT,bellerose_MB_HRZE_wk1_vs_bellerose_MB_d21_untreated,bellerose_MB_HRZE_wk1_vs_bellerose_MB_pretreatment,bellerose_MB_d21_untreated_vs_bellerose_MB_pretreatment,carey_621_vs_carey_rv,carey_630_vs_carey_rv,carey_631_vs_carey_rv,carey_632_vs_carey_rv,carey_641_vs_carey_rv,carey_662_vs_carey_rv,carey_663_vs_carey_rv,carey_667_vs_carey_rv,dejesus_H37Rv_day32_vs_dejesus_H37Rv_day0,dejesus_Rv0307c_day32_vs_dejesus_Rv0307c_day0,dejesus_Rv1432_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1432_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1432_day32_vs_dejesus_Rv1432_day0,dejesus_Rv1565c_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1565c_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1565c_day32_vs_dejesus_Rv1565c_day0,dejesus_Rv2680_day0_vs_dejesus_H37Rv_day0,dejesus_Rv2680_day32_vs_dejesus_H37Rv_day32,dejesus_Rv2680_day32_vs_dejesus_Rv2680_day0,dejesus_Rv3916c_day32_vs_dejesus_Rv3916c_day0,eccD1_KO_vs_mbio_H37Rv,espI_KO_vs_mbio_H37Rv,griffin_cholesterol_vs_griffin_glycerol,griffin_glycerol_vs_mbio_H37Rv,kieser_dPonA1_vs_mbio_H37Rv,korte_2016_otsa_trehalose_vs_korte_2016_otsa_7h9,marP_KO_vs_marP_WT,minato_minimal_plate_vs_minato_rich_plate,mishra_C3H_vs_mishra_B6,mishra_NOS2_vs_mishra_B6,mishra_NOS2_vs_mishra_C3H,nambi_2015_ctpC_vs_nambi_2015_wt,ritterhaus_hypoxia_H3_vs_ritterhaus_hypoxia_input,ritterhaus_hypoxia_H6_vs_ritterhaus_hypoxia_input,xu_emb_2.5_vs_xu_emb_0,xu_emb_3_vs_xu_emb_0,xu_inh_025_vs_xu_inh_0,xu_inh_02_vs_xu_inh_0,xu_mero_2.5_vs_xu_mero_0,xu_rif_4_vs_xu_rif_0,xu_van_16_vs_xu_van_0,zhang_AA_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_DETA-NO_pH_7.0_vs_zhang_pH_7.0_no_NO_control,zhang_Fe_1.5mM_vs_zhang_Fe_450uM,zhang_Trp_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_Tyloxapol_pH_6.5_vs_zhang_Tyloxapol_pH_4.5,zhang_Tyloxapol_pH_6.5_vs_zhang_pcit_pH_4.5,zhang_mhcii_mouse_d10_vs_zhang_wt_mouse_d10,zhang_mhcii_mouse_d45_vs_zhang_wt_mouse_d45,zhang_wt_mouse_d10_vs_zhang_input_library,zhang_wt_mouse_d45_vs_zhang_input_library,129s1.SvImJ_vs_in_vitro,A.J_vs_in_vitro,C57BL.6J_vs_in_vitro,CC001.Unc_vs_in_vitro,CC002.Unc_vs_in_vitro,CC003.Unc_vs_in_vitro,CC004.TauUnc_vs_in_vitro,CC005.TauUnc_vs_in_vitro,CC006.TauUnc_vs_in_vitro,CC007.Unc_vs_in_vitro,CC008.GeniUnc_vs_in_vitro,CC009.Unc_vs_in_vitro,CC010.GeniUnc_vs_in_vitro,CC011.Unc_vs_in_vitro,CC012.GeniUnc_vs_in_vitro,CC013.GeniUnc_vs_in_vitro,CC015.Unc_vs_in_vitro,CC016.GeniUnc_vs_in_vitro,CC017.Unc_vs_in_vitro,CC018.Unc_vs_in_vitro,CC019.TauUnc_vs_in_vitro,CC021.Unc_vs_in_vitro,CC022.GeniUnc_vs_in_vitro,CC023.GeniUnc_vs_in_vitro,CC024.GeniUnc_vs_in_vitro,CC025.GeniUnc_vs_in_vitro,CC027.GeniUnc_vs_in_vitro,CC028.GeniUnc_vs_in_vitro,CC030.GeniUnc_vs_in_vitro,CC031.GeniUnc_vs_in_vitro,CC032.GeniUnc_vs_in_vitro,CC033.GeniUnc_vs_in_vitro,CC034.Unc_vs_in_vitro,CC035.Unc_vs_in_vitro,CC037.TauUnc_vs_in_vitro,CC038.GeniUnc_vs_in_vitro,CC039.Unc_vs_in_vitro,CC040.TauUnc_vs_in_vitro,CC041.TauUnc_vs_in_vitro,CC042.GeniUnc_vs_in_vitro,CC043.GeniUnc_vs_in_vitro,CC044.Unc_vs_in_vitro,CC045.GeniUnc_vs_in_vitro,CC046.Unc_vs_in_vitro,CC047.Unc_vs_in_vitro,CC051.TauUnc_vs_in_vitro,CC056.GeniUnc_vs_in_vitro,CC057.Unc_vs_in_vitro,CC059.TauUnc_vs_in_vitro,CC061.GeniUnc_vs_in_vitro,CC065.Unc_vs_in_vitro,Cast.EiJ_vs_in_vitro,IFNG_vs_in_vitro,NOD.ShiLtJ_vs_in_vitro,NOS_vs_in_vitro,NZO.H1LtJ_vs_in_vitro,PWK.PhJ_vs_in_vitro,Phox_vs_in_vitro,Rag_vs_in_vitro,Wsb.Eij_vs_in_vitro,mbio_H37Rv_vs_in_vitro,BXD102_vs_in_vitro_H37Rv,BXD29_vs_in_vitro_H37Rv,BXD39_vs_in_vitro_H37Rv,BXD40_vs_in_vitro_H37Rv,BXD48a_vs_in_vitro_H37Rv,BXD51_vs_in_vitro_H37Rv,BXD54_vs_in_vitro_H37Rv,BXD56_vs_in_vitro_H37Rv,BXD60_vs_in_vitro_H37Rv,BXD62_vs_in_vitro_H37Rv,BXD67_vs_in_vitro_H37Rv,BXD69_vs_in_vitro_H37Rv,BXD73_vs_in_vitro_H37Rv,BXD73b_vs_in_vitro_H37Rv,BXD77_vs_in_vitro_H37Rv,BXD79_vs_in_vitro_H37Rv,BXD90_vs_in_vitro_H37Rv,BXD93_vs_in_vitro_H37Rv,BXD9_vs_in_vitro_H37Rv,C57BL.6J_vs_in_vitro_H37Rv,DBA.2J_vs_in_vitro_H37Rv,Functional_Category
Rv2157c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.71868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.69421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,cell wall and cell processes
Rv2158c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,cell wall and cell processes
Rv2160A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.50085,1.0,1.0,1.0,1.0,1.0,0.91419,1.0,1.0,1.0,0.021,0.98155,1.0,0.01185,0.18008,1.0,0.9309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76088,1.0,0.11853,0.50385,1.0,1.0,1.0,1.0,1.0,0.93365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.70407,1.0,1.0,1.0,0.96177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84667,1.0,1.0,1.0,1.0,1.0,0.7469,1.0,1.0,1.0,1.0,0.55277,0.9975,1.0,0.7126,1.0,1.0,0.67261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76822,0.86261,1.0,0.94809,1.0,1.0,1.0,1.0,0.7125,0.86113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.35703,0.96538,1.0,1.0,1.0,1.0,1.0,0.72529,1.0,1.0,0.40244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81835,1.0,1.0,0.81293,regulatory proteins
Rv2161c,1.0,1.0,1.0,1.0,1.0,0.49992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98693,1.0,1.0,1.0,1.0,1.0,0.6877300000000001,1.0,0.62913,1.0,1.0,1.0,0.21863,1.0,0.83165,0.57563,1.0,1.0,1.0,1.0,1.0,0.97419,1.0,1.0,0.9706,1.0,1.0,1.0,1.0,0.8643700000000001,1.0,0.34254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48348,1.0,1.0,1.0,0.25068,0.99798,1.0,1.0,0.8862399999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8972600000000001,1.0,1.0,1.0,0.8115100000000001,1.0,1.0,1.0,1.0,0.92439,1.0,1.0,1.0,1.0,1.0,0.73038,1.0,1.0,0.48598,1.0,1.0,1.0,1.0,0.86329,0.7339,0.88651,1.0,1.0,0.6875899999999999,1.0,1.0,1.0,0.56788,1.0,1.0,1.0,1.0,1.0,0.95692,0.8589,0.81642,0.66846,1.0,0.55705,0.99933,1.0,1.0,1.0,1.0,1.0,1.0,0.99707,1.0,1.0,1.0,1.0,1.0,0.80459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,intermediary metabolism and respiration
Rv2162c,1.0,1.0,1.0,0.8602700000000001,1.0,0.55225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94561,1.0,0.94559,0.99534,1.0,0.99045,1.0,0.98485,0.86179,1.0,0.92653,1.0,1.0,1.0,0.86926,1.0,1.0,1.0,1.0,1.0,0.95039,1.0,1.0,1.0,0.48644,1.0,1.0,1.0,1.0,1.0,0.98411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84924,0.70127,1.0,1.0,0.94593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96324,1.0,1.0,1.0,1.0,0.7913600000000001,1.0,1.0,0.99559,1.0,1.0,0.7716,1.0,1.0,1.0,1.0,0.99162,1.0,1.0,1.0,1.0,1.0,1.0,0.98983,0.93739,0.83505,1.0,1.0,1.0,1.0,1.0,0.5553600000000001,1.0,0.87182,1.0,1.0,1.0,1.0,0.69675,0.91391,1.0,1.0,1.0,0.99583,1.0,0.94336,1.0,1.0,1.0,1.0,0.88684,1.0,1.0,0.99617,1.0,1.0,1.0,1.0,1.0,1.0,0.92746,1.0,1.0,1.0,0.36174,1.0,1.0,1.0,1.0,1.0,1.0,0.99641,PE/PPE
Rv2163c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94015,0.81376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94257,1.0,1.0,1.0,1.0,1.0,1.0,0.92503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88723,cell wall and cell processes
Rv2164c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95839,0.97403,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8174899999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46531,0.99933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,cell wall and cell processes
Rv2167c,1.0,1.0,1.0,1.0,1.0,0.77335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01559,1.0,0.91597,0.8194899999999999,1.0,0.38621,0.0,0.56763,0.95292,1.0,0.63715,1.0,1.0,0.85557,1.0,1.0,0.4283899999999999,0.7530600000000001,0.96406,0.8246,1.0,1.0,1.0,0.13448,0.90535,1.0,1.0,1.0,0.0,0.0,1.0,0.97527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8391299999999999,1.0,1.0,0.91614,1.0,1.0,1.0,0.5885100000000001,0.0,0.0,0.00887,0.21954,0.0,0.0,0.0,0.0,0.0,0.16303,0.25833,0.6493,0.0,0.0,0.0,0.10474,0.0,0.01663,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19229,0.1099599999999999,0.0,1.0,0.0,0.04113,0.77988,0.0,1.0,0.0,0.3643,0.0,0.0,0.06281,0.15471,0.2334,0.54359,0.8022699999999999,0.0,0.0,0.0,0.0,0.45831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12624,0.1606,0.01353,0.00654,0.19114,0.88825,1.0,0.0202,0.86198,0.31191,0.79489,0.19591,0.13044,0.0,0.0,0.12168,0.0095,0.643,0.08577,0.0,0.01663,0.01596,insertion seqs and phages
Rv2168c,1.0,1.0,1.0,1.0,1.0,0.7891,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.51113,1.0,1.0,0.94561,1.0,0.97245,0.2357699999999999,1.0,1.0,1.0,0.73221,0.96999,1.0,1.0,0.59524,1.0,0.85557,1.0,1.0,1.0,1.0,1.0,1.0,0.7236899999999999,1.0,1.0,1.0,1.0,0.70639,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67784,1.0,1.0,1.0,1.0,0.1197,0.14211,0.96812,0.8998299999999999,0.2933199999999999,1.0,0.91261,0.53982,0.7932100000000001,0.53333,0.8556299999999999,1.0,1.0,0.55513,1.0,0.76947,1.0,0.63864,0.97884,0.22355,0.19789,0.41171,0.62112,0.6199600000000001,1.0,0.32923,0.90626,0.85857,0.8528899999999999,1.0,0.81309,1.0,1.0,0.65961,0.9087,0.13132,1.0,1.0,0.80953,1.0,1.0,0.73593,1.0,1.0,1.0,0.13505,0.8246600000000001,1.0,0.65545,0.81111,0.36474,0.43782,0.3273,0.8962899999999999,0.35652,0.52053,0.5613600000000001,0.54976,0.14579,0.60088,0.81848,0.798,0.54239,0.41538,0.85477,1.0,1.0,0.69147,0.8643,0.77749,1.0,0.99283,1.0,0.54733,0.50481,1.0,0.99958,1.0,0.48579,0.20188,1.0,0.65571,insertion seqs and phages
Rv2169c,1.0,1.0,1.0,0.84834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85349,1.0,0.93348,0.94561,1.0,0.9128,0.99494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3807,1.0,1.0,1.0,0.1741599999999999,1.0,1.0,1.0,1.0,1.0,0.7330399999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.54577,0.31309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04401,1.0,1.0,0.72861,1.0,1.0,1.0,0.95191,1.0,1.0,0.97144,1.0,1.0,1.0,0.82488,1.0,1.0,1.0,0.79402,1.0,1.0,0.99867,cell wall and cell processes
Rv2170,1.0,1.0,1.0,1.0,1.0,0.74602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91633,0.96765,0.98693,1.0,1.0,0.68024,0.9733,1.0,0.11007,1.0,0.8614700000000001,0.8491200000000001,1.0,0.22438,0.04025,1.0,0.2182599999999999,0.27665,0.05985,0.76777,1.0,1.0,1.0,0.58482,1.0,1.0,0.0201,0.06622,1.0,1.0,1.0,0.06495,1.0,0.0,1.0,0.1887,0.08456,0.15711,1.0,0.0,0.45938,1.0,1.0,1.0,1.0,0.90883,1.0,1.0,1.0,1.0,0.00201,1.0,0.92212,0.33571,0.8176899999999999,1.0,1.0,0.80521,0.20207,1.0,0.12627,0.49249,1.0,1.0,0.72685,1.0,0.51212,0.16862,0.8086899999999999,1.0,0.55104,0.61857,0.56867,0.38892,1.0,0.66295,1.0,0.73158,0.08255,1.0,0.4256,1.0,1.0,0.37032,1.0,0.34178,0.8789299999999999,1.0,1.0,1.0,0.2437099999999999,0.51985,0.1716599999999999,0.6631600000000001,0.82396,1.0,1.0,0.39555,0.48394,0.66755,0.2254699999999999,1.0,1.0,0.18821,0.94524,0.5041899999999999,0.0709299999999999,1.0,1.0,0.59026,1.0,0.02123,0.53084,1.0,0.81103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.86925,1.0,1.0,1.0,0.48802,1.0,0.96265,0.93607,intermediary metabolism and respiration
Rv2171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96765,0.97897,1.0,1.0,0.52974,0.97951,1.0,0.02891,1.0,0.13784,0.1161599999999999,0.0627,0.8179,0.04704,1.0,0.84403,0.8743700000000001,1.0,1.0,1.0,1.0,1.0,0.50405,0.57518,1.0,0.0,0.84572,1.0,1.0,1.0,0.41917,0.6125,0.0,1.0,1.0,1.0,1.0,0.08774,0.00673,0.01137,1.0,1.0,1.0,1.0,1.0,0.65738,1.0,1.0,1.0,0.09747,1.0,1.0,1.0,0.21539,0.83178,1.0,1.0,0.12227,0.5937899999999999,1.0,0.51923,1.0,1.0,0.32177,1.0,0.87676,0.08827,1.0,1.0,0.063,0.084,0.56867,1.0,1.0,0.37009,1.0,0.6683399999999999,0.42523,0.27041,0.4456,0.7763800000000001,1.0,0.57147,0.3924,0.45183,0.69817,1.0,0.44255,1.0,1.0,0.30439,1.0,1.0,0.86416,1.0,0.99176,1.0,1.0,0.81621,0.0520399999999999,0.28997,0.08835,0.64165,0.8538,1.0,0.7358899999999999,0.46698,1.0,0.27509,1.0,0.01478,0.07125,0.72751,0.47921,0.13114,1.0,1.0,1.0,1.0,0.97789,0.27313,0.02036,0.01376,0.6248,0.01209,1.0,1.0,1.0,0.00713,1.0,1.0,0.40469,cell wall and cell processes
Rv2173,1.0,1.0,1.0,1.0,1.0,0.8224600000000001,1.0,1.0,0.6118,0.9034,1.0,1.0,1.0,0.9103,1.0,0.99896,0.40975,1.0,1.0,0.92784,1.0,0.0577,1.0,0.59372,1.0,1.0,0.06015,0.8373200000000001,1.0,1.0,0.1059099999999999,1.0,0.13927,1.0,1.0,1.0,1.0,1.0,1.0,0.05366,0.1741599999999999,1.0,1.0,1.0,0.46435,0.92196,0.0060799999999999,1.0,0.0,0.0,0.0,1.0,1.0,0.8214100000000001,1.0,1.0,0.74134,1.0,1.0,0.6843199999999999,1.0,1.0,1.0,1.0,0.8455299999999999,1.0,1.0,0.4814,1.0,0.8993899999999999,1.0,1.0,0.75547,0.45588,1.0,1.0,1.0,1.0,1.0,0.65956,1.0,1.0,1.0,0.777,0.7588600000000001,0.8630899999999999,1.0,1.0,1.0,1.0,1.0,0.88745,1.0,0.64067,1.0,1.0,0.7612800000000001,0.62438,0.51183,0.41065,1.0,1.0,1.0,1.0,0.7471899999999999,0.26465,1.0,0.86416,1.0,1.0,0.68384,0.7315,0.65137,0.4698199999999999,1.0,0.6541899999999999,0.5727399999999999,0.94182,1.0,1.0,1.0,1.0,0.7522800000000001,0.8466600000000001,0.0,1.0,1.0,0.79015,1.0,1.0,1.0,0.66232,1.0,1.0,1.0,0.74389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,lipid metabolism
Rv2174,1.0,1.0,1.0,1.0,1.0,0.47575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93058,1.0,0.93875,0.80401,1.0,0.73945,0.95798,1.0,0.91672,1.0,0.63715,0.6243,1.0,0.85557,0.7331,1.0,0.71212,0.65828,0.294,1.0,1.0,1.0,1.0,0.70315,1.0,1.0,1.0,0.85203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8391799999999999,1.0,1.0,0.98774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.78186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8340200000000001,1.0,1.0,1.0,0.8808299999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94047,1.0,1.0,1.0,1.0,1.0,1.0,0.8444,1.0,0.96595,1.0,1.0,1.0,1.0,0.99502,0.69421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87749,1.0,0.55705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.80291,0.85444,1.0,1.0,1.0,0.95124,1.0,1.0,1.0,0.97754,1.0,1.0,0.81915,cell wall and cell processes
Rv2175c,1.0,1.0,1.0,1.0,1.0,0.37417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5223,1.0,0.80801,0.9788,1.0,1.0,0.93638,1.0,1.0,1.0,0.89423,1.0,1.0,1.0,1.0,1.0,0.36522,0.73044,1.0,1.0,1.0,1.0,1.0,0.8398399999999999,1.0,1.0,0.5948399999999999,0.8988700000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97562,0.728,1.0,1.0,1.0,0.15359,0.63132,1.0,1.0,0.55712,0.91741,1.0,0.3561,1.0,1.0,1.0,1.0,0.8428200000000001,1.0,1.0,1.0,1.0,0.32378,0.99717,1.0,0.35314,1.0,0.18862,0.97194,1.0,1.0,1.0,0.9672,0.4786899999999999,0.99644,0.68083,0.75112,1.0,0.8736,1.0,0.98065,0.85126,0.46365,1.0,1.0,1.0,1.0,0.04385,1.0,1.0,0.60515,0.73319,0.1806299999999999,0.6802600000000001,0.66755,0.02533,1.0,0.46602,1.0,0.67487,0.4362399999999999,0.2710599999999999,1.0,1.0,0.8382700000000001,1.0,1.0,0.93566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77603,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,regulatory proteins
Rv2176,1.0,1.0,1.0,0.4637,1.0,0.51327,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48928,0.94047,0.98669,0.94561,1.0,0.68381,0.2004,0.48155,0.30873,1.0,0.86982,0.64286,1.0,0.0,0.1607,1.0,0.22129,0.1975,1.0,0.90251,1.0,1.0,1.0,0.54874,0.8521,1.0,0.0,1.0,0.81081,1.0,1.0,0.90842,1.0,1.0,0.0168199999999999,0.0,0.41955,1.0,1.0,1.0,1.0,1.0,1.0,0.91126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8455299999999999,1.0,0.8549200000000001,1.0,0.34745,0.2773,1.0,0.62673,1.0,0.7763,0.6692,1.0,1.0,1.0,1.0,1.0,1.0,0.38036,0.4837899999999999,0.12865,0.62561,0.798,1.0,1.0,1.0,1.0,0.0824,1.0,1.0,0.5402100000000001,1.0,1.0,1.0,1.0,0.6149399999999999,0.45266,0.40498,1.0,1.0,1.0,0.55672,0.43221,0.36307,0.79752,1.0,0.90107,0.5736399999999999,1.0,0.63131,0.68506,1.0,1.0,0.09352,0.7522,1.0,1.0,0.75422,1.0,0.0,1.0,0.17842,0.22768,1.0,0.92449,0.88928,1.0,0.56039,0.84385,0.79397,1.0,0.7072,1.0,0.59218,1.0,0.34269,0.25544,1.0,1.0,0.93486,1.0,0.25949,0.32105,regulatory proteins
