Rv_ID,PE35_KO_vs_mbio_H37Rv,PPE68_KO_vs_mbio_H37Rv,Rv0950c_KO_vs_CB_WT,Rv0954_KO_vs_RJ_WT,Rv1096_KO_vs_CB_WT,Rv3005c_KO_day32_vs_dejesus_H37Rv_day32,Rv3594_KO_vs_Rubin_FLUTE_WT,Rv3684_KO_vs_CB_WT,Rv3717_KO_vs_Rubin_FLUTE_WT,Rv3811_KO_vs_Rubin_FLUTE_WT,bellerose_MB_HRZE_wk1_vs_bellerose_MB_d21_untreated,bellerose_MB_HRZE_wk1_vs_bellerose_MB_pretreatment,bellerose_MB_d21_untreated_vs_bellerose_MB_pretreatment,carey_621_vs_carey_rv,carey_630_vs_carey_rv,carey_631_vs_carey_rv,carey_632_vs_carey_rv,carey_641_vs_carey_rv,carey_662_vs_carey_rv,carey_663_vs_carey_rv,carey_667_vs_carey_rv,dejesus_H37Rv_day32_vs_dejesus_H37Rv_day0,dejesus_Rv0307c_day32_vs_dejesus_Rv0307c_day0,dejesus_Rv1432_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1432_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1432_day32_vs_dejesus_Rv1432_day0,dejesus_Rv1565c_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1565c_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1565c_day32_vs_dejesus_Rv1565c_day0,dejesus_Rv2680_day0_vs_dejesus_H37Rv_day0,dejesus_Rv2680_day32_vs_dejesus_H37Rv_day32,dejesus_Rv2680_day32_vs_dejesus_Rv2680_day0,dejesus_Rv3916c_day32_vs_dejesus_Rv3916c_day0,eccD1_KO_vs_mbio_H37Rv,espI_KO_vs_mbio_H37Rv,griffin_cholesterol_vs_griffin_glycerol,griffin_glycerol_vs_mbio_H37Rv,kieser_dPonA1_vs_mbio_H37Rv,korte_2016_otsa_trehalose_vs_korte_2016_otsa_7h9,marP_KO_vs_marP_WT,minato_minimal_plate_vs_minato_rich_plate,mishra_C3H_vs_mishra_B6,mishra_NOS2_vs_mishra_B6,mishra_NOS2_vs_mishra_C3H,nambi_2015_ctpC_vs_nambi_2015_wt,ritterhaus_hypoxia_H3_vs_ritterhaus_hypoxia_input,ritterhaus_hypoxia_H6_vs_ritterhaus_hypoxia_input,xu_emb_2.5_vs_xu_emb_0,xu_emb_3_vs_xu_emb_0,xu_inh_025_vs_xu_inh_0,xu_inh_02_vs_xu_inh_0,xu_mero_2.5_vs_xu_mero_0,xu_rif_4_vs_xu_rif_0,xu_van_16_vs_xu_van_0,zhang_AA_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_DETA-NO_pH_7.0_vs_zhang_pH_7.0_no_NO_control,zhang_Fe_1.5mM_vs_zhang_Fe_450uM,zhang_Trp_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_Tyloxapol_pH_6.5_vs_zhang_Tyloxapol_pH_4.5,zhang_Tyloxapol_pH_6.5_vs_zhang_pcit_pH_4.5,zhang_mhcii_mouse_d10_vs_zhang_wt_mouse_d10,zhang_mhcii_mouse_d45_vs_zhang_wt_mouse_d45,zhang_wt_mouse_d10_vs_zhang_input_library,zhang_wt_mouse_d45_vs_zhang_input_library,Functional_Category
Rv1257c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95123,0.94047,0.82042,0.9788,1.0,0.9541,0.9807,1.0,1.0,1.0,0.72139,0.6137199999999999,1.0,0.6012,0.6672100000000001,1.0,0.84403,0.91402,1.0,1.0,1.0,1.0,1.0,0.93962,1.0,1.0,0.71368,0.7641899999999999,1.0,1.0,1.0,0.46304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91614,1.0,1.0,1.0,0.92127,intermediary metabolism and respiration
Rv1258c,1.0,1.0,1.0,1.0,1.0,0.27604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87516,0.94047,0.94015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15355,0.47426,1.0,0.13699,0.5465800000000001,1.0,0.90774,0.5784,1.0,0.96288,1.0,1.0,1.0,0.14831,1.0,1.0,1.0,0.72944,1.0,1.0,1.0,0.8853700000000001,1.0,0.9000100000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.44354,1.0,1.0,1.0,1.0,cell wall and cell processes
Rv1259,1.0,1.0,1.0,1.0,1.0,0.50988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23608,1.0,0.75527,0.54264,1.0,0.49566,1.0,1.0,0.99003,1.0,0.35287,0.47705,1.0,0.38572,0.09975,1.0,0.72225,0.80053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8833799999999999,1.0,1.0,1.0,1.0,0.97527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39206,1.0,1.0,1.0,0.33585,information pathways
Rv1260,1.0,1.0,1.0,1.0,1.0,0.39438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8377600000000001,0.97377,0.94015,0.6644800000000001,1.0,1.0,0.757,1.0,1.0,1.0,0.4577100000000001,0.7782899999999999,1.0,0.7322,0.93332,1.0,1.0,0.6241899999999999,0.98951,1.0,1.0,1.0,1.0,0.90007,1.0,1.0,1.0,0.95801,1.0,1.0,1.0,0.26349,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90886,1.0,1.0,0.77198,1.0,1.0,1.0,1.0,intermediary metabolism and respiration
Rv1261c,1.0,1.0,1.0,1.0,1.0,0.41937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87516,1.0,1.0,1.0,1.0,1.0,0.49525,1.0,1.0,1.0,0.01472,0.62535,1.0,0.85557,0.51698,1.0,0.6328699999999999,0.93228,1.0,1.0,1.0,1.0,1.0,0.48407,1.0,1.0,0.98301,0.49586,1.0,1.0,1.0,1.0,1.0,0.75736,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90883,0.93861,1.0,1.0,1.0,0.99293,conserved hypotheticals
Rv1262c,1.0,1.0,1.0,1.0,1.0,0.68823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98004,0.86841,0.96582,1.0,1.0,0.87571,1.0,1.0,1.0,0.07768,0.63451,1.0,0.0913,0.5676100000000001,1.0,1.0,0.63367,0.76151,1.0,1.0,1.0,1.0,0.62947,1.0,1.0,0.67657,1.0,1.0,1.0,1.0,0.978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94791,1.0,1.0,0.8644299999999999,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv1263,1.0,1.0,1.0,1.0,1.0,0.2793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.63865,1.0,0.91597,1.0,1.0,1.0,0.9183,1.0,0.8643,1.0,0.36457,0.1487,1.0,0.91089,0.43469,1.0,0.61322,1.0,1.0,1.0,1.0,1.0,1.0,0.77857,1.0,1.0,1.0,0.04115,1.0,1.0,1.0,0.5021800000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,intermediary metabolism and respiration
Rv1264,1.0,1.0,1.0,1.0,1.0,0.37115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94015,1.0,1.0,1.0,0.90776,1.0,0.99467,1.0,0.0,0.01629,1.0,1.0,1.0,1.0,0.81433,0.91783,1.0,1.0,1.0,1.0,1.0,0.95039,1.0,1.0,1.0,0.7082,1.0,1.0,1.0,1.0,1.0,0.7492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8275,1.0,1.0,0.72417,1.0,intermediary metabolism and respiration
Rv1265,1.0,1.0,1.0,1.0,1.0,0.69592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5461600000000001,1.0,1.0,1.0,1.0,1.0,0.97951,0.53881,1.0,1.0,0.80293,1.0,1.0,0.85557,0.7437699999999999,1.0,0.8320299999999999,1.0,0.8770899999999999,1.0,1.0,1.0,1.0,0.47888,1.0,1.0,0.9706,0.13817000000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96854,1.0,1.0,0.64099,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv1266c,1.0,1.0,1.0,1.0,1.0,0.43208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08199,1.0,1.0,0.96582,1.0,1.0,0.99732,1.0,1.0,1.0,0.09171,0.3504,1.0,0.2171,0.45946,1.0,0.72582,1.0,1.0,1.0,1.0,1.0,1.0,0.8322299999999999,1.0,1.0,1.0,0.60119,1.0,1.0,1.0,0.53015,1.0,0.72436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,regulatory proteins
Rv1267c,1.0,1.0,1.0,1.0,1.0,0.27792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97341,0.55804,0.94561,1.0,1.0,0.99732,1.0,1.0,1.0,0.60531,0.89925,1.0,0.93522,0.8607899999999999,1.0,1.0,0.7260800000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49103,1.0,1.0,1.0,1.0,1.0,1.0,0.85513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,regulatory proteins
Rv1268c,1.0,1.0,1.0,1.0,1.0,0.24836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92367,1.0,1.0,1.0,1.0,0.97245,0.9733,1.0,1.0,1.0,0.72131,0.7954899999999999,1.0,1.0,0.94685,1.0,0.78866,0.51993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95786,1.0,1.0,1.0,1.0,1.0,0.85513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.70408,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv1269c,1.0,1.0,1.0,1.0,1.0,0.60368,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18655,0.8161,1.0,0.91324,1.0,1.0,0.74969,0.7007399999999999,0.31326,1.0,0.61556,0.21955,1.0,0.70806,1.0,1.0,0.84403,0.39177,1.0,1.0,1.0,1.0,1.0,0.88349,0.8897299999999999,1.0,0.84634,0.86021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,cell wall and cell processes
Rv1270c,1.0,1.0,1.0,1.0,1.0,0.46574,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.32085,1.0,0.98693,0.3948,0.99076,0.09456,0.99662,1.0,0.99915,1.0,0.04189,0.21955,1.0,0.95475,0.96837,1.0,0.8281299999999999,0.53174,0.37339,1.0,1.0,1.0,1.0,0.24427,1.0,1.0,0.67467,0.91911,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21824,1.0,1.0,1.0,1.0,cell wall and cell processes
Rv1271c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91949,1.0,0.92729,0.94987,1.0,0.70116,0.9183,1.0,0.95962,1.0,0.80178,0.86479,1.0,0.85557,0.8074100000000001,1.0,0.84403,0.68487,1.0,1.0,1.0,1.0,1.0,0.8804,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94927,1.0,1.0,1.0,1.0,cell wall and cell processes
Rv1272c,1.0,1.0,1.0,1.0,1.0,0.4301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98693,0.94222,1.0,0.93004,1.0,1.0,0.02234,1.0,0.00243,0.50435,1.0,0.62841,0.05103,1.0,0.4511600000000001,0.8227200000000001,0.00775,0.8377700000000001,1.0,1.0,1.0,0.1847,1.0,1.0,1.0,0.06371,1.0,0.99959,1.0,0.7751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.80229,1.0,1.0,1.0,0.0,cell wall and cell processes
Rv1273c,1.0,1.0,1.0,0.58697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.53723,1.0,0.92729,0.97315,1.0,1.0,0.95843,1.0,0.0,1.0,0.0,0.66457,0.22852,1.0,0.12079,1.0,1.0,0.4957,0.04777,1.0,1.0,1.0,0.17048,0.16234,0.76088,1.0,0.58373,0.00275,1.0,1.0,1.0,0.36294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85052,1.0,1.0,0.8258700000000001,0.84305,1.0,0.6783,0.0,cell wall and cell processes
Rv1274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98644,1.0,0.95292,1.0,0.7238899999999999,1.0,1.0,0.85557,0.46839,1.0,1.0,0.8743700000000001,1.0,1.0,1.0,1.0,1.0,0.92075,1.0,1.0,0.8270700000000001,0.8876,1.0,1.0,1.0,0.97527,1.0,0.46001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8174899999999999,cell wall and cell processes
Rv1275,1.0,1.0,1.0,0.91749,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.63888,1.0,0.5041800000000001,0.4269600000000001,1.0,0.95225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5321,1.0,1.0,0.20361,0.14859,1.0,1.0,1.0,0.97527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8174899999999999,cell wall and cell processes
Rv1276c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9025,1.0,1.0,1.0,0.74531,1.0,1.0,1.0,0.58805,0.57248,1.0,0.47651,0.8297100000000001,1.0,0.83852,1.0,0.63265,1.0,1.0,1.0,1.0,0.08742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6672100000000001,1.0,1.0,1.0,0.8174899999999999,conserved hypotheticals
Rv1277,1.0,1.0,1.0,1.0,1.0,0.2793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97074,0.94015,0.96787,1.0,1.0,0.92784,1.0,0.79898,1.0,0.15093,1.0,1.0,0.85557,1.0,1.0,0.37542,0.24925,1.0,1.0,1.0,1.0,1.0,0.95596,1.0,1.0,1.0,0.78764,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94937,1.0,1.0,1.0,0.98015,conserved hypotheticals
Rv1278,1.0,1.0,1.0,1.0,1.0,0.47324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74867,0.9390000000000001,0.81472,1.0,1.0,1.0,0.87571,1.0,0.0,1.0,0.04106,0.9123,1.0,0.85557,0.0219,1.0,0.93419,0.70868,0.46596,0.99144,1.0,1.0,1.0,1.0,1.0,1.0,0.6617,0.26712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9614,1.0,1.0,0.49746,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv1279,1.0,1.0,1.0,1.0,1.0,0.27708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74003,0.55445,1.0,0.94374,1.0,0.94234,0.41609,1.0,0.90618,1.0,0.30171,0.13973,1.0,0.9576,0.16909000000000002,1.0,0.42186,0.57672,1.0,0.3692,1.0,1.0,1.0,0.8836299999999999,1.0,1.0,1.0,0.99075,1.0,1.0,1.0,1.0,1.0,0.91249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6573,1.0,1.0,1.0,1.0,intermediary metabolism and respiration
Rv1280c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87516,0.94511,0.58875,1.0,1.0,0.97009,1.0,1.0,0.008579999999999999,1.0,1.0,0.90082,0.77979,0.22397,0.0,1.0,0.3034,0.19046,0.14073,0.09327,1.0,1.0,1.0,0.79279,1.0,1.0,0.32419000000000003,0.90864,1.0,1.0,1.0,0.90842,1.0,0.2695,1.0,1.0,1.0,1.0,1.0,0.11937,1.0,1.0,1.0,0.9072,1.0,1.0,0.63549,1.0,1.0,1.0,0.45303,cell wall and cell processes
Rv1281c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8966700000000001,1.0,1.0,1.0,0.94947,0.95654,1.0,0.99045,1.0,0.01577,0.47301,1.0,0.7208600000000001,0.30314,1.0,0.3415,0.27903,0.96634,1.0,1.0,1.0,1.0,0.07542,1.0,1.0,0.40191,0.98971,1.0,1.0,1.0,0.67703,1.0,0.12432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84736,1.0,1.0,0.45689,1.0,1.0,1.0,1.0,cell wall and cell processes
Rv1282c,1.0,1.0,1.0,0.86431,1.0,0.91485,1.0,1.0,1.0,1.0,0.665,0.3192,1.0,0.87516,1.0,0.94015,0.94598,1.0,0.92617,1.0,1.0,0.02329,1.0,0.1144,1.0,1.0,0.1825,0.89295,1.0,0.84403,0.65261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02589,0.57944,1.0,1.0,1.0,0.19433,1.0,0.8416399999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07357000000000001,1.0,cell wall and cell processes
Rv1283c,1.0,1.0,1.0,1.0,1.0,0.27075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2205,0.97349,0.95168,1.0,1.0,0.8327,1.0,1.0,0.51284,1.0,0.77845,0.98369,1.0,0.84462,0.15704,1.0,1.0,0.46363,1.0,1.0,1.0,1.0,0.013999999999999999,0.01618,1.0,1.0,0.027000000000000003,0.14131,1.0,1.0,1.0,0.57736,1.0,0.04021,1.0,1.0,1.0,1.0,1.0,0.43273,1.0,1.0,1.0,1.0,1.0,1.0,0.80087,1.0,1.0,1.0,0.26441,cell wall and cell processes
Rv1284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.50936,1.0,0.97156,1.0,1.0,0.99321,1.0,1.0,0.93699,1.0,0.59197,1.0,0.59458,0.51017,1.0,0.47365,1.0,1.0,0.84403,0.65018,1.0,1.0,1.0,1.0,0.33354,0.7234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10847,1.0,1.0,0.54577,1.0,intermediary metabolism and respiration
Rv1285,0.6459999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.29981,0.95005,1.0,1.0,1.0,0.1188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84403,1.0,1.0,1.0,1.0,1.0,1.0,0.30176,0.95418,1.0,0.53884,0.06622,1.0,1.0,1.0,0.03561,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.69745,1.0,0.0,0.060120000000000014,1.0,1.0,0.0261,0.07937000000000001,intermediary metabolism and respiration
Rv1286,1.0,1.0,1.0,1.0,1.0,0.87795,1.0,1.0,0.10882,1.0,1.0,1.0,1.0,0.96443,0.02533,0.14806,0.7467199999999999,0.70345,0.14545,0.0,0.14892,0.0133,1.0,0.95578,0.8451700000000001,1.0,0.3922,0.05103,1.0,1.0,0.65077,1.0,1.0,1.0,1.0,1.0,0.15649000000000002,1.0,1.0,0.03889,0.01353,1.0,1.0,1.0,1.0,0.7935300000000001,0.4567,1.0,0.8739100000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.02494,1.0,1.0,1.0,0.0,intermediary metabolism and respiration
Rv1287,1.0,1.0,1.0,1.0,1.0,0.71873,0.7531100000000001,1.0,1.0,1.0,1.0,1.0,1.0,0.76486,1.0,0.48503,1.0,1.0,1.0,0.97648,1.0,1.0,1.0,0.37381,0.71323,1.0,0.67757,0.05428,1.0,0.38752,0.8743700000000001,0.02533,1.0,1.0,1.0,0.1171,0.49538,0.8866700000000001,1.0,1.0,0.93813,1.0,1.0,1.0,0.0,0.00939,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84736,1.0,1.0,0.00782,1.0,0.95602,1.0,0.24603000000000005,conserved hypotheticals
Rv1288,1.0,1.0,1.0,1.0,1.0,0.8968799999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08342999999999999,0.83655,0.91597,1.0,1.0,1.0,0.67494,1.0,1.0,1.0,0.4357,0.19835,1.0,0.85557,0.0,0.05567,0.65068,0.41228,1.0,1.0,1.0,1.0,1.0,0.77771,1.0,1.0,0.89517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48348,1.0,0.6107100000000001,1.0,0.7329899999999999,conserved hypotheticals
Rv1289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4986100000000001,0.84211,0.97897,1.0,1.0,1.0,0.96799,1.0,0.39151,1.0,0.87513,0.53881,1.0,0.30582,1.0,1.0,0.6328699999999999,0.7146600000000001,0.12425,1.0,1.0,1.0,1.0,0.64607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08438999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv1290A,1.0,1.0,1.0,1.0,1.0,0.72029,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98094,1.0,1.0,1.0,0.016880000000000003,0.45842,1.0,0.87849,1.0,1.0,0.47607,0.64652,0.8298700000000001,1.0,1.0,1.0,1.0,0.7520600000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.41044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92634,1.0,1.0,0.55483,0.8987200000000001,1.0,0.08532000000000001,1.0,conserved hypotheticals
Rv1290c,1.0,1.0,1.0,0.29189,1.0,0.27451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98123,0.73093,1.0,0.99331,1.0,1.0,0.36057,1.0,0.95644,1.0,0.84959,0.6243,1.0,0.37538,0.13657,1.0,0.1562,0.31934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8391799999999999,1.0,1.0,0.30044,1.0,1.0,1.0,1.0,conserved hypotheticals
Rv1291c,1.0,1.0,1.0,1.0,1.0,0.73055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95995,1.0,0.95005,0.8507600000000001,1.0,0.8628,0.75426,1.0,0.20425,1.0,0.62126,0.5926899999999999,1.0,0.57512,1.0,1.0,0.84555,0.61154,1.0,1.0,1.0,1.0,1.0,0.09638,1.0,1.0,0.43925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98414,1.0,1.0,1.0,1.0,cell wall and cell processes
Rv1292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47517,1.0,1.0,1.0,1.0,1.0,1.0,0.97527,1.0,0.98411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,information pathways
Rv1293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,intermediary metabolism and respiration
Rv1294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,intermediary metabolism and respiration
Rv1295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97612,0.94561,1.0,1.0,0.99662,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91429,1.0,1.0,0.62707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,intermediary metabolism and respiration
Rv1296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8235899999999999,0.99662,1.0,1.0,1.0,0.81789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,intermediary metabolism and respiration
Rv1297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94015,0.94561,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97527,1.0,0.55148,1.0,1.0,0.69509,0.82635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,information pathways
