Entry	Entry name	Status	Protein names	Gene names	Organism	Length
P9WPT3	CTPD_MYCTU	reviewed	Probable cobalt/nickel-exporting P-type ATPase (EC 7.2.2.-) (Cation-transporting P-type ATPase CtpD)	ctpD Rv1469 MTV007.16	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	657
P9WP47	CSTA_MYCTU	reviewed	Peptide transporter CstA (Carbon starvation protein A homolog)	cstA Rv3063 MTCY22D7.18c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	758
P9WNW1	DNAG_MYCTU	reviewed	DNA primase (EC 2.7.7.-)	dnaG Rv2343c MTCY98.12c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	639
P9WND3	FMT_MYCTU	reviewed	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	fmt Rv1406 MTCY21B4.23	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	312
P9WN89	FRDB_MYCTU	reviewed	Fumarate reductase iron-sulfur subunit (EC 1.3.5.4) (Quinol-fumarate reductase iron-sulfur subunit) (QFR iron-sulfur subunit)	frdB Rv1553 MTCY48.12c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	247
P9WMM1	HIS5_MYCTU	reviewed	Imidazole glycerol phosphate synthase subunit HisH (EC 4.3.2.10) (IGP synthase glutaminase subunit) (EC 3.5.1.2) (IGP synthase subunit HisH) (ImGP synthase subunit HisH) (IGPS subunit HisH)	hisH Rv1602 MTCY336.02c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	206
P9WKJ5	ILVD_MYCTU	reviewed	Dihydroxy-acid dehydratase (DAD) (EC 4.2.1.9)	ilvD Rv0189c MTCI28.28c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	575
P9WKJ7	ILVC_MYCTU	reviewed	Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase) (Ketol-acid reductoisomerase type 1) (Ketol-acid reductoisomerase type I)	ilvC Rv3001c MTV012.15c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	337
P9WIX3	NUOK_MYCTU	reviewed	NADH-quinone oxidoreductase subunit K (EC 7.1.1.-) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	nuoK Rv3155 MTCY03A2.03c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	99
P9WJH3	NUOC_MYCTU	reviewed	NADH-quinone oxidoreductase subunit C (EC 7.1.1.-) (NADH dehydrogenase I subunit C) (NDH-1 subunit C)	nuoC Rv3147 MTCY03A2.11c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	236
P9WFZ5	OTSB_MYCTU	reviewed	Trehalose-phosphate phosphatase (TPP) (EC 3.1.3.12) (Trehalose-6-phosphate phosphatase)	otsB otsB2 Rv3372	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	391
P9WHY1	PPE59_MYCTU	reviewed	Uncharacterized PPE family protein PPE59	PPE59 Rv3429 MTCY77.01	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	178
P9WQE7	PPSA_MYCTU	reviewed	Phenolphthiocerol/phthiocerol polyketide synthase subunit A (EC 2.3.1.292) ((Phenol)carboxyphthiodiolenone synthase subunit A) (Beta-ketoacyl-acyl-carrier-protein synthase I) (Phthiocerol synthesis polyketide synthase type I PpsA)	ppsA Rv2931 MTCY338.20	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	1876
P9WHC7	RL1_MYCTU	reviewed	50S ribosomal protein L1	rplA Rv0641 MTCY20H10.22	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	235
P9WHA7	RL29_MYCTU	reviewed	50S ribosomal protein L29	rpmC Rv0709 MTCY210.28	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	77
P9WGY7	RPOC_MYCTU	reviewed	DNA-directed RNA polymerase subunit beta' (RNAP subunit beta') (EC 2.7.7.6) (RNA polymerase subunit beta') (Transcriptase subunit beta')	rpoC Rv0668 MTCI376.07c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	1316
P9WGE1	RSFB_MYCTU	reviewed	Anti-sigma-F factor antagonist RsfB (Anti-anti-sigma F factor RsfB)	rsfB Rv3687c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	122
O05458	MYCP2_MYCTU	reviewed	Mycosin-2 (EC 3.4.21.-) (MycP2 protease)	mycP2 Rv3886c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	550
P9WN11	OTSA_MYCTU	reviewed	Trehalose-6-phosphate synthase (TPS) (EC 2.4.1.15) (EC 2.4.1.347) (Alpha,alpha-trehalose-phosphate synthase [UDP-forming]) (Osmoregulatory trehalose synthesis protein A) (OtsA)	otsA Rv3490	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	500
P9WKD1	PBPA_MYCTU	reviewed	Penicillin-binding protein A (PBPA)	pbpA Rv0016c MTCY10H4.16c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	491
P9WHX1	PPE66_MYCTU	reviewed	Uncharacterized PPE family protein PPE66	PPE66 Rv3738c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	315
P9WI37	PPE12_MYCTU	reviewed	Uncharacterized PPE family protein PPE12	PPE12 Rv0755c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	645
P9WPF3	PKS11_MYCTU	reviewed	Alpha-pyrone synthesis polyketide synthase-like Pks11 (EC 2.3.1.-) (Alpha-pyrone synthesis polyketide synthase type III Pks11) (Chalcone synthase-like protein) (CHS-like)	pks11 Rv1665	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	353
P9WHM1	PURE_MYCTU	reviewed	N5-carboxyaminoimidazole ribonucleotide mutase (N5-CAIR mutase) (EC 5.4.99.18) (5-(carboxyamino)imidazole ribonucleotide mutase)	purE Rv3275c MTCY71.15c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	174
P9WIU3	PYRF_MYCTU	reviewed	Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23) (OMP decarboxylase) (OMPDCase) (OMPdecase)	pyrF uraA Rv1385 MTCY21B4.02	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	274
P9WH39	RS2_MYCTU	reviewed	30S ribosomal protein S2	rpsB Rv2890c MTCY274.21c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	287
P9WH53	RS16_MYCTU	reviewed	30S ribosomal protein S16	rpsP Rv2909c MTCY274.41c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	162
P9WIL3	PAND_MYCTU	reviewed	Aspartate 1-decarboxylase (EC 4.1.1.11) (Aspartate alpha-decarboxylase) [Cleaved into: Aspartate 1-decarboxylase beta chain; Aspartate 1-decarboxylase alpha chain]	panD Rv3601c MTCY07H7B.21	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	139
P9WIJ9	PARB_MYCTU	reviewed	Probable chromosome-partitioning protein ParB	parB Rv3917c MTV028.08c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	344
L7N680	PG62_MYCTU	reviewed	PE-PGRS family protein PE_PGRS62	PE_PGRS62 Rv3812	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	504
P9WIB3	PHLB_MYCTU	reviewed	Phospholipase C B (PLC-B) (EC 3.1.4.3) (Mycobacterial phospholipase C B)	plcB mpcB Rv2350c MTCY98.19c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	521
P9WIN1	PPGK_MYCTU	reviewed	Polyphosphate glucokinase (Poly(P) glucokinase) (EC 2.7.1.63) (ATP-dependent glucokinase) (EC 2.7.1.2) (Polyphosphate--glucose phosphotransferase)	ppgK Rv2702 MTCY05A6.23	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	265
P9WI19	PPE22_MYCTU	reviewed	Uncharacterized PPE family protein PPE22	PPE22 Rv1705c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	385
P9WHW1	PPIB_MYCTU	reviewed	Probable peptidyl-prolyl cis-trans isomerase B (PPIase B) (EC 5.2.1.8) (Rotamase B)	ppiB ppi Rv2582 MTCY227.19c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	308
P96374	PPX2_MYCTU	reviewed	Exopolyphosphatase 2 (ExopolyPase 2) (EC 3.6.1.11)	ppx2 Rv1026 LH57_05600	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	319
P9WI31	PPE15_MYCTU	reviewed	PPE family protein PPE15 (Mycobacterial perilipin-1) (MPER1)	PPE15 mper1 Rv1039c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	391
P9WHI1	RECX_MYCTU	reviewed	Regulatory protein RecX	recX Rv2736c MTV002.01c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	174
P9WH71	RIR2B_MYCTU	reviewed	Ribonucleoside-diphosphate reductase subunit beta nrdF2 (EC 1.17.4.1) (Ribonucleoside-diphosphate reductase nrdF2) (Ribonucleotide reductase R2-2 small subunit)	nrdF2 Rv3048c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	324
L0T550	RIP2_MYCTU	reviewed	Putative zinc metalloprotease Rip2	rip2 Rv0359	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	259
P9WGZ7	RNPH_MYCTU	reviewed	Ribonuclease PH (RNase PH) (EC 2.7.7.56) (tRNA nucleotidyltransferase)	rph rphA Rv1340 MTCY02B10.04 MTCY130.25	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	259
P9WH57	RS14Z_MYCTU	reviewed	30S ribosomal protein S14 type Z	rpsZ rpsN1 Rv0717 MTCY210.36	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	61
O53289	SERB2_MYCTU	reviewed	Phosphoserine phosphatase SerB2 (PSP) (PSPase) (EC 3.1.3.3) (O-phosphoserine phosphohydrolase) (Protein-serine/threonine phosphatase) (EC 3.1.3.16)	serB2 Rv3042c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	409
O53368	SDHC_MYCTU	reviewed	Succinate dehydrogenase 2 membrane subunit SdhC	sdhC Rv3316 RVBD_3316 LH57_18125 P425_03457	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	144
P9WIT9	OTC_MYCTU	reviewed	Ornithine carbamoyltransferase (OTCase) (EC 2.1.3.3)	argF Rv1656 MTCY06H11.21	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	307
Q6MWV0	PG61_MYCTU	reviewed	PE-PGRS family protein PE_PGRS61	PE_PGRS61 Rv3653	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	195
P9WIB5	PHLA_MYCTU	reviewed	Phospholipase C A (PLC-A) (EC 3.1.4.3) (MTP40 antigen) (Mycobacterial phospholipase C A)	plcA mpcA mtp40 Rv2351c MTCY98.20c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	520
P9WIG1	PG10_MYCTU	reviewed	Uncharacterized PE-PGRS family protein PE_PGRS10	PE_PGRS10 Rv0747 MTV041.21	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	801
P9WIB1	PHLC_MYCTU	reviewed	Phospholipase C C (PLC-C) (EC 3.1.4.3)	plcC Rv2349c MTCY98.18c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	517
P9WN01	PIME_MYCTU	reviewed	Polyprenol-phosphate-mannose-dependent alpha-(1-2)-phosphatidylinositol pentamannoside mannosyltransferase (EC 2.4.1.-) (Alpha-mannosyltransferase) (Alpha-ManT) (PPM-dependent mannosyltransferase) (Polyprenol-phosphate-mannose alpha-mannosyltransferase) (PPM alpha-mannosyltransferase)	pimE Rv1159	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	431
P9WIC3	PHEA_MYCTU	reviewed	Prephenate dehydratase (PDT) (EC 4.2.1.51)	pheA Rv3838c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	321
L0T5T4	PE10_MYCTU	reviewed	PE family protein PE10 (Fragment)	PE10 Rv1089	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	120
P9WP35	QCRC_MYCTU	reviewed	Cytochrome bc1 complex cytochrome c subunit (EC 7.1.1.8) (Cytochrome bc1 reductase complex subunit QcrC) (Ubiquinol--cytochrome c reductase cytochrome c subunit)	qcrC Rv2194 MTCY190.05	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	280
P9WH97	RL331_MYCTU	reviewed	50S ribosomal protein L33 1	rpmG1 rpmG Rv2057c MTCY63A.03	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	54
P9WH67	RS10_MYCTU	reviewed	30S ribosomal protein S10	rpsJ rpsX Rv0700 MTCY210.19	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	101
O07802	SAP_MYCTU	reviewed	Sulfolipid-1 exporter Sap (Sulfolipid-1-addressing protein)	sap Rv3821 RVBD_3821 LH57_20825 P425_03979	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	237
P9WGI5	SIGB_MYCTU	reviewed	RNA polymerase sigma factor SigB	sigB mysB Rv2710	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	323
L0TCG5	SIGJ_MYCTU	reviewed	ECF RNA polymerase sigma factor SigJ (ECF sigma factor SigJ) (Alternative RNA polymerase sigma factor SigJ) (RNA polymerase sigma-J factor) (Sigma-J factor)	sigJ Rv3328c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	312
L7N675	PPE18_MYCTU	reviewed	PPE family protein PPE18	PPE18 Rv1196 LH57_06560	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	391
P9WHN3	PURA_MYCTU	reviewed	Adenylosuccinate synthetase (AMPSase) (AdSS) (EC 6.3.4.4) (IMP--aspartate ligase)	purA Rv0357c MTCY13E10.19c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	432
P9WH81	RL6_MYCTU	reviewed	50S ribosomal protein L6	rplF Rv0719 MTCY210.38	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	179
P9WH03	RNC_MYCTU	reviewed	Ribonuclease 3 (EC 3.1.26.3) (Ribonuclease III) (RNase III)	rnc Rv2925c MTCY338.14c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	240
P9WH43	RS1_MYCTU	reviewed	30S ribosomal protein S1	rpsA Rv1630 MTCY01B2.22	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	481
P9WGD3	SSRP_MYCTU	reviewed	SsrA-binding protein (Small protein B)	smpB Rv3100c MTCY164.11c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	160
P9WFW1	SYC_MYCTU	reviewed	Cysteine--tRNA ligase (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS)	cysS cysS1 Rv3580c MTCY06G11.27c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	469
P9WIK5	PAPA3_MYCTU	reviewed	Acyltransferase PapA3 (EC 2.3.1.278) (EC 2.3.1.279) (Long-chain-acyl-CoA--trehalose acyltransferase) (Mycolipenoyl-CoA--2-(long-chain-fatty acyl)-trehalose mycolipenoyltransferase) (Polyketide synthase-associated protein A3)	papA3 Rv1182	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	472
P9WP01	PUNA_MYCTU	reviewed	Purine nucleoside phosphorylase (PNP) (Pu-NPase) (EC 2.4.2.1) (Inosine phosphorylase) (Inosine-guanosine phosphorylase)	punA deoD Rv3307 MTV016.06	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	268
P9WHJ3	RECA_MYCTU	reviewed	Protein RecA (Recombinase A) [Cleaved into: Endonuclease PI-MtuI (EC 3.1.-.-) (Mtu RecA intein)]	recA Rv2737c MTV002.02c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	790
P9WHJ1	RECD_MYCTU	reviewed	RecBCD enzyme subunit RecD (EC 3.1.11.5) (Exonuclease V subunit RecD) (ExoV subunit RecD) (Helicase/nuclease RecBCD subunit RecD)	recD Rv0629c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	575
P9WGZ1	RPOA_MYCTU	reviewed	DNA-directed RNA polymerase subunit alpha (RNAP subunit alpha) (EC 2.7.7.6) (RNA polymerase subunit alpha) (Transcriptase subunit alpha)	rpoA Rv3457c MTCY13E12.10c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	347
P9WGP3	SECA2_MYCTU	reviewed	Protein translocase subunit SecA 2	secA2 Rv1821 MTCY1A11.22c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	808
E2FZM4	SOCA_MYCTU	reviewed	Uncharacterized protein SocA (Small ORF induced by copper A)	socA Rv1706c.1	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	61
P9WKI9	SUHB_MYCTU	reviewed	Inositol-1-monophosphatase SuhB (I-1-Pase) (IMPase) (Inositol-1-phosphatase) (EC 3.1.3.25)	suhB Rv2701c MTCY05A6.22c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	290
P9WJH7	NDK_MYCTU	reviewed	Nucleoside diphosphate kinase (NDK) (NDKA) (NDP kinase) (EC 2.7.4.6) (Nucleoside-2-P kinase)	ndkA ndk Rv2445c MTCY428.01 MTV008.01c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	136
P9WIY3	MUTT1_MYCTU	reviewed	8-oxo-(d)GTP phosphatase (8-oxo-(d)GTPase) (EC 3.6.1.69) (MtuMutT1) (Mutator protein MutT1)	mutT1 Rv2985	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	317
P9WIU1	ORN_MYCTU	reviewed	Oligoribonuclease (EC 3.1.-.-)	orn Rv2511 MTCY07A7.17	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	215
P95257	SECBL_MYCTU	reviewed	SecB-like chaperone Rv1957	secBL Rv1957	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	181
P9WJH5	NUOD_MYCTU	reviewed	NADH-quinone oxidoreductase subunit D (EC 7.1.1.-) (NADH dehydrogenase I subunit D) (NDH-1 subunit D)	nuoD Rv3148 MTCY03A2.10c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	440
P9WGL5	PDTAS_MYCTU	reviewed	Probable sensor histidine kinase PdtaS (EC 2.7.13.3)	pdtaS Rv3220c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	501
P9WHX5	PPE63_MYCTU	reviewed	Uncharacterized PPE family protein PPE63	PPE63 Rv3539	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	479
P9WJI7	PNCB2_MYCTU	reviewed	Nicotinate phosphoribosyltransferase pncB2 (NAPRTase pncB2) (EC 6.3.4.21)	pncB2 Rv0573c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	463
I6XD65	PNCA_MYCTU	reviewed	Nicotinamidase/pyrazinamidase (Nicotinamidase) (EC 3.5.1.19) (Nicotinamide deamidase) (NAMase) (Pyrazinamidase) (PZAase) (EC 3.5.1.-)	pncA Rv2043c LH57_11125	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	186
P9WH75	RIR1_MYCTU	reviewed	Ribonucleoside-diphosphate reductase subunit alpha (EC 1.17.4.1) (Ribonucleotide reductase R1 subunit)	nrdE Rv3051c MTV012.66c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	725
P9WGG9	RPSD_MYCTU	reviewed	ECF RNA polymerase sigma factor SigD (ECF sigma factor SigD) (Alternative RNA polymerase sigma factor SigD) (RNA polymerase sigma-D factor) (Sigma-D factor)	sigD Rv3414c MTCY78.15	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	212
P9WIX1	NUOH_MYCTU	reviewed	NADH-quinone oxidoreductase subunit H (EC 7.1.1.-) (NADH dehydrogenase I subunit H) (NDH-1 subunit H)	nuoH Rv3152 MTCY03A2.06c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	410
P9WIL5	PANC_MYCTU	reviewed	Pantothenate synthetase (PS) (EC 6.3.2.1) (Pantoate--beta-alanine ligase) (Pantoate-activating enzyme)	panC Rv3602c MTCY07H7B.20	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	309
P9WHU9	PROB_MYCTU	reviewed	Glutamate 5-kinase (EC 2.7.2.11) (Gamma-glutamyl kinase) (GK)	proB Rv2439c MTCY428.07	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	376
P9WHN1	PUR7_MYCTU	reviewed	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6) (SAICAR synthetase)	purC Rv0780 MTCY369.24	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	297
P9WHL9	PURK_MYCTU	reviewed	N5-carboxyaminoimidazole ribonucleotide synthase (N5-CAIR synthase) (EC 6.3.4.18) (5-(carboxyamino)imidazole ribonucleotide synthetase)	purK Rv3276c MTCY71.16c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	429
P9WHM5	PUR3_MYCTU	reviewed	Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase) (GART)	purN Rv0956	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	215
P9WHI3	RECR_MYCTU	reviewed	Recombination protein RecR	recR Rv3715c MTV025.063c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	203
O07434	RICR_MYCTU	reviewed	Copper-sensing transcriptional repressor RicR (Regulated in copper repressor)	ricR Rv0190 RVBD_0190 LH57_01055 P425_00198	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	96
Q79FP3	PG26_MYCTU	reviewed	PE-PGRS family protein PE_PGRS26	PE_PGRS26 Rv1441c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	491
I6Y4D2	PEPAM_MYCTU	reviewed	N-acetylmuramoyl-L-alanine amidase Rv3717 (EC 3.5.1.28) (Zinc-dependent peptidoglycan amidase)	Rv3717	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	241
P9WPI9	PTKA_MYCTU	reviewed	Tyrosine-protein kinase PtkA (EC 2.7.10.-) (Protein tyrosine kinase A)	ptkA Rv2232 MTCY427.13/MTCY427.14	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	291
O86312	RAAS_MYCTU	reviewed	HTH-type transcriptional regulatory protein RaaS (Regulator of antimicrobial-assisted survival)	raaS Rv1219c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	212
P9WIQ5	RECC_MYCTU	reviewed	RecBCD enzyme subunit RecC (EC 3.1.11.5) (Exonuclease V subunit RecC) (ExoV subunit RecC) (Helicase/nuclease RecBCD subunit RecC)	recC Rv0631c MTCY20H10.12c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	1097
P9WH09	RMLD_MYCTU	reviewed	dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133) (dTDP-4-keto-L-rhamnose reductase) (dTDP-6-deoxy-L-lyxo-4-hexulose reductase) (dTDP-6-deoxy-L-mannose dehydrogenase) (dTDP-L-rhamnose synthase)	rmlD Rv3266c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	304
P9WGW9	RSMG_MYCTU	reviewed	Ribosomal RNA small subunit methyltransferase G (EC 2.1.1.-) (16S rRNA 7-methylguanosine methyltransferase) (16S rRNA m7G methyltransferase) (Glucose-inhibited division protein B)	rsmG gidB Rv3919c MTV028.10c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	224
P9WH55	RS15_MYCTU	reviewed	30S ribosomal protein S15	rpsO Rv2785c MTV002.50c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	89
P9WJP1	RSMH_MYCTU	reviewed	Ribosomal RNA small subunit methyltransferase H (EC 2.1.1.199) (16S rRNA m(4)C1402 methyltransferase) (rRNA (cytosine-N(4)-)-methyltransferase RsmH)	rsmH mraW Rv2165c MTCY270.03	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	396
P9WPW5	SCOA_MYCTU	reviewed	Probable succinyl-CoA:3-ketoacid coenzyme A transferase subunit A (EC 2.8.3.5) (Succinyl-CoA:3-oxoacid CoA-transferase) (OXCT A)	scoA Rv2504c MTCY07A7.10c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	248
P9WGT5	SDHL_MYCTU	reviewed	L-serine dehydratase (SDH) (EC 4.3.1.17) (L-serine deaminase) (L-SD)	sdaA Rv0069c MTV030.12c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	461
P9WIB9	SCMU_MYCTU	reviewed	Secreted chorismate mutase (*MtCM) (CM) (EC 5.4.99.5)	Rv1885c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	199
P9WGI1	SIGA_MYCTU	reviewed	RNA polymerase sigma factor SigA (Sigma-A)	sigA mysA rpoD rpoV Rv2703 MTCY05A6.24	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	528
P9WIR9	34KD_MYCTU	reviewed	34 kDa antigenic protein homolog	Rv0954 MTCY10D7.20c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	303
P9WPX3	AK_MYCTU	reviewed	Aspartokinase (EC 2.7.2.4) (Aspartate kinase) (ASK)	ask Rv3709c MTV025.057c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	421
P9WQC5	ADHC_MYCTU	reviewed	NADP-dependent alcohol dehydrogenase C (EC 1.1.1.2)	adhC adh Rv3045 MTV012.60	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	346
P9WP63	CRCB1_MYCTU	reviewed	Putative fluoride ion transporter CrcB 1	crcB1 Rv3069 MTCY22D7.12c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	132
P9WJF9	CSM3_MYCTU	reviewed	CRISPR system Cms endoribonuclease Csm3 (EC 3.1.-.-) (CRISPR type III A-associated RAMP protein Csm3)	csm3 Rv2821c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	236
P9WMJ9	DNAK_MYCTU	reviewed	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Rv0350 MTCY13E10.10	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	625
P9WNV5	DNLI_MYCTU	reviewed	DNA ligase B (LigB) (EC 6.5.1.1) (Polydeoxyribonucleotide synthase [ATP])	ligB Rv3062	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	507
P9WMF9	DEVR_MYCTU	reviewed	DNA-binding transcriptional activator DevR/DosR	devR dosR Rv3133c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	217
P9WN69	G6PI_MYCTU	reviewed	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	pgi Rv0946c MTCY10D7.28	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	553
P9WMR1	HELY_MYCTU	reviewed	Probable helicase HelY (EC 3.6.4.-)	helY Rv2092c MTCY49.32c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	906
O06380	CBXPD_MYCTU	reviewed	Carboxypeptidase Rv3627c (EC 3.4.16.-)	Rv3627c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	461
P9WMH5	CMR_MYCTU	reviewed	HTH-type transcriptional regulator Cmr	cmr Rv1675c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	244
