Rv_ID,2003A_Sassetti_log2FC,2003B_Sassetti_log2FC,2005_Rengarajan_log2FC,2006_Joshi_GI_1_log2FC,2006_Joshi_GI_2_log2FC,2011_Griffin_2_log2FC,2013_Zhang_1_log2FC,2013_Zhang_2_log2FC,2013_Zhang_3A_log2FC,2013_Zhang_3B_log2FC,2013_Zhang_3C_log2FC,2013_Zhang_3D_log2FC,2016_Korte_log2FC,2017_Mishra_1A_log2FC,2017_Mishra_1B_log2FC,2017_Mishra_1C_log2FC,2017_Mishra_1D_log2FC,2018_Rittershaus_1A_log2FC,2018_Rittershaus_1B_log2FC,2012_Zhang_log2FC,2015_Kieser_GI_1_log2FC,2015_Kieser_GI_2_log2FC,2015_Kieser_GI_3_log2FC,2015_Mendum_log2FC,2016_Nambi_log2FC,2017_Xu_1A_log2FC,2017_Xu_1B_log2FC,2017_Xu_1C_log2FC,2017_Xu_1D_log2FC,2017_Xu_1E_log2FC,2018_Carey_1A_log2FC,2018_Carey_1B_log2FC,2018_Carey_1C_log2FC,2018_Carey_1D_log2FC,2018_Carey_1E_log2FC,2018_Carey_1F_log2FC,2018_Carey_1G_log2FC,2018_Carey_1H_log2FC,2017B_DeJesus_1A_log2FC,2017B_DeJesus_1B_log2FC,2017B_DeJesus_1C_log2FC,marP_log2FC,Rv0950_log2FC,Rv3916c_log2FC,Rv0307c_log2FC,Rv3717_log2FC,ponA1_log2FC,Rv1565c_log2FC,Rv3684_log2FC,Rv0954_log2FC,Rv3811_log2FC,Rv1096_log2FC,Rv2680_log2FC,Rv1432_log2FC,Rv3594_log2FC,Rv3005c_log2FC,Functional_Category
Rv1079,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3306363363373455,0.6954154275523625,-0.7478021276931575,-1.0,0.0282002855275104,0.2534223642723459,0.2008286064590129,0.6905734342507622,0.3258412793489062,0.5486465865622939,0.26,-0.01,0.11,-0.98,0.16,0.26,-0.17,-0.31,0.94,-0.36,1.45,0.0,0.37,-1.64,-2.31,0.76,1.6,-0.43,0.39,0.3,0.84,0.28,1.97,1.22,1.32,-1.68,intermediary metabolism and respiration
Rv1080c,0.0,0.0,0,0,0,0.0,5.299435726759724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8042746641455777,-0.1968711752526414,-1.612516666795896,-1.0,1.87419085579563,-2.37851162325373,-1.754887502163469,-2.517848304862619,0.5639008851933267,0.0,4.31,2.14,5.36,2.58,2.73,3.33,2.31,2.66,0.03,-0.91,-0.72,-2.69,-1.56,-0.27,0.68,3.59,3.28,0.35,-0.24,-1.05,2.79,-0.77,-0.74,4.18,2.58,9.63,information pathways
Rv1081c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.919773298011754,-3.80324160800384,3.073704743411285,-1.0,1.7946909284921202,-1.53605290024021,-1.3219280948873622,0.0,3.2854022188622487,1.736965594166206,-0.89,-0.29,-0.89,-1.62,0.04,-0.89,1.64,-0.89,-0.59,-1.01,-0.67,2.38,0.1,0.23,0.0,-1.11,4.91,0.0,0.79,-0.5,-0.51,-0.28,1.82,0.0,-2.24,0.71,cell wall and cell processes
Rv1082,0.0,0.0,0,0,0,0.0,1.9542789913834768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0031595099920083557,-0.2545630529467122,0.7069475069263073,-1.0,-1.07268044554419,-0.04102618187408292,0.0510210542384342,-0.7132238371150874,0.8981286440383357,0.3575266955848264,1.43,1.42,1.2,0.69,0.66,0.78,0.83,0.37,1.66,1.62,1.17,0.77,0.16,-0.67,0.52,0.01,0.36,2.45,-0.05,-1.12,-0.22,-0.04,-0.56,3.3,0.15,3.4,"virulence, detoxification, adaptation"
Rv1085c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.1987259506700408,-0.2317946086666767,-1.496312757367018,-1.0,0.489155740646945,0.07010423846434857,-0.09983359119991307,-0.5458671900671653,-1.172706230889065,1.547578601276186,-0.75,0.07,-0.34,0.2,0.09,0.38,0.04,1.41,0.52,-1.65,-1.24,-0.11,0.26,0.44,1.39,0.05,6.75,-1.5,0.56,-1.2,0.76,0.44,-2.09,1.61,0.4,1.49,"virulence, detoxification, adaptation"
Rv1086,0.0,0.0,0,0,0,0.0,9.131856960608793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,8.665335917185175,0.2727825943196928,0.3034699431130319,-1.0,3.2588021340282594,-6.415741768290091,-6.110613805500897,-2.157694497098941,-3.023332503830624,-2.7183934881297844,1.43,1.71,7.65,5.67,4.82,4.19,3.47,3.49,0.26,-0.44,0.19,-5.87,-1.88,1.75,-3.63,1.89,-3.06,3.29,0.48,-3.71,1.08,1.07,6.85,1.43,0.96,3.64,cell wall and cell processes
Rv1087,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.195146781053408,-1.703248858003009,1.430563723758692,-1.0,-0.622507320491627,-0.03715986439875558,-0.02107822778508264,-0.2611064123797263,0.6295556314755572,0.4892018708616233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.69,2.39,0.14,0.1,-0.17,-0.1,-0.09,0.11,0.51,0.18,-0.31,-0.18,0.31,1.61,2.07,0.07,-2.54,PE/PPE
Rv1087A,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3325315192212617,0.7685109076463784,-0.7755622934656554,-1.0,0.514707692185276,-0.005206114776771909,0.15982645274426702,0.2343474868758512,-0.1133086079333706,-0.7629964197590969,0.12,-0.39,0.26,-0.55,-0.04,-0.32,0.02,0.01,2.09,2.0,2.06,0.05,0.12,-1.48,-2.53,-0.86,0.21,0.57,-0.05,0.31,-0.72,-0.02,1.83,0.43,0.02,-4.06,cell wall and cell processes
Rv1088,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7074602509151019,-0.4833719921803226,-1.140783331954937,0.0,0.0895358532123927,0.060536729911986664,0.4473570341333547,-0.2785510323499442,-0.07206519749742597,0.7363772193452904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.12,-3.38,-0.22,-0.35,-3.6,-0.34,0.47,1.7,-0.15,-0.89,0.66,0.57,-1.07,-4.26,1.23,-0.21,-4.27,PE/PPE
Rv1089,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3268581741581134,-0.07585972432314192,0.4490412325663239,0.0,6.36217396839326,0.2459275775225289,0.6021212389826327,-0.2109939155436011,0.06499815051468857,0.7785542424905222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,-0.28,-0.03,1.35,0.46,-3.76,-3.53,-0.36,-4.91,0.0,0.47,4.17,0.04,-0.14,0.0,0.0,-0.34,0.49,PE/PPE
Rv1089A,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.292754384943037,0.0846367362701764,-0.0626639624226271,0.0,1.31352599865951,0.08880077609619617,0.4046743297458024,-0.2929092014158247,0.1299326696522027,-0.196164238230387,1.81,-1.09,1.04,2.94,0.77,0.24,1.52,0.72,1.44,1.02,1.26,-0.02,-0.2,-0.9,-6.17,-0.54,0.1,-0.54,-0.29,2.58,0.22,-0.22,2.15,-3.36,-0.85,-2.18,intermediary metabolism and respiration
Rv1090,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6195571695117913,-0.6006562506854953,0.9852498233676694,-1.0,-0.783990356906314,-0.08796437069995926,0.0988448103551962,-0.1996407094958271,0.02244666226917914,0.006308252468223357,0.49,0.73,1.64,1.3,0.75,0.92,-0.13,0.28,0.46,0.15,-0.37,0.05,-0.06,-1.45,0.97,-0.26,-0.82,0.3,0.06,0.57,0.41,-0.06,0.67,1.1,-0.16,-3.08,intermediary metabolism and respiration
Rv1091,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.626173426715037,-1.689204806330949,1.389440736276974,-1.0,1.60679242420944,-0.049827555629555716,0.1594665561951678,-0.037254344022334414,0.5710810211952648,1.124652072166607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.59,-1.59,-1.02,-0.17,0.16,1.44,1.34,0.25,0.41,0.6,0.07,-0.23,-0.13,0.43,0.34,1.08,0.16,1.88,PE/PPE
Rv1092c,-3.435725250644145,-1.2792837574788691,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.2542039189032732,1.318114767414855,-1.260310792374192,0.0,-0.66296020193382,0.0,0.0,0.0,0.0,0.0,0.0,-0.29,0.0,2.78,0.0,0.0,0.23,0.0,-0.58,-1.01,-0.74,-1.61,0.98,0.0,0.0,0.0,2.21,0.0,0.2,-0.04,0.0,1.19,0.0,0.0,0.0,0.86,intermediary metabolism and respiration
Rv1093,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87,5.09,5.57,5.39,4.88,5.73,6.3,5.58,-0.59,-1.01,-0.72,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,intermediary metabolism and respiration
Rv1094,-3.0595032362342676,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.275777209974558,-3.3168948784809555,-2.9715678599335735,0.0,0.0,0.0,0.0,0.0,-0.4150374992788438,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.23,0.0,-0.6,-1.0,-0.71,0.42,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lipid metabolism
Rv1095,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.7121387140191611,0.6743044180991602,0.7799971609987861,-1.0,-0.605022234624772,0.2168503849030587,-0.005159141434384291,0.07885105887642041,-0.02202851900324618,0.3868945349331393,0.13,-0.15,-1.43,-0.71,-0.22,-0.47,0.0,0.27,0.53,1.96,1.35,0.22,-0.16,-0.95,-1.44,0.8,0.65,1.43,-0.17,0.1,0.45,0.36,1.51,1.3,0.66,-2.21,intermediary metabolism and respiration
Rv1096,0.0,0.0,-1,0,0,-3.063967296775433,4.672468089806636,-3.315174771904279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.920598286921278,-0.2154089316919082,-0.29129667177464896,-1.0,1.4720496445413402,-3.593749647648066,-0.5105435685134705,-0.2647416842726982,-1.717306727059325,-1.4766873286517017,0.31,-0.94,-1.07,-0.21,-0.41,-0.31,-0.3,0.56,-1.8,-1.7,-3.38,0.31,0.04,5.06,3.38,-1.81,1.38,-2.39,-0.13,0.55,-0.89,-3.67,-2.87,0.07,-0.57,3.54,intermediary metabolism and respiration
Rv1097c,0.0,0.0,0,0,0,0.0,0.4015187172804248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.8660737537731221,-0.04096179251549875,0.7271060453290882,-1.0,1.67469307313765,-0.053470837800281217,0.147592435947793,0.034568283933856934,-0.3963895842772968,-0.2778502346502256,0.08,-0.5,-1.47,0.59,0.08,0.09,1.67,-0.25,-1.18,-0.98,-0.65,0.22,-0.1,-0.27,-0.32,0.96,0.91,0.16,0.57,-0.91,0.18,1.07,-0.32,-1.28,0.74,2.77,cell wall and cell processes
Rv1098c,-3.1242678021800763,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.087472477203559,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,-1.02,-0.72,2.98,-2.6,0.0,0.0,0.0,4.51,0.0,0.43,4.5,0.0,0.34,0.0,0.0,4.75,0.0,intermediary metabolism and respiration
Rv1099c,0.0,-4.265344566520995,0,0,0,0.0,7.832890014164741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.6427653631659642,1.3005635409710479,0.8123920155907147,-1.0,-3.5254099112814097,0.7591708579131256,0.09577917227850913,-1.175171171008271,0.8340737598927063,-0.061722251665340226,-0.19,-0.55,-0.97,-1.48,-0.23,0.16,-2.09,-1.06,-1.89,-1.94,-0.96,0.65,0.21,1.64,2.54,0.71,6.73,-5.83,0.07,-0.5,0.59,0.98,-5.29,-3.35,0.65,-4.57,intermediary metabolism and respiration
Rv1101c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3507292988965664,-0.0238231188458515,-0.0255361821836143,-1.0,-0.375390698564167,-0.6004362765212172,-0.09810399572843656,0.1933527748050473,-0.07293381897648801,0.1380852526218596,0.26,-0.25,0.14,-0.5,-0.34,-0.67,-0.59,-0.42,-0.32,-0.51,-0.51,0.38,0.01,-0.53,-1.96,0.68,-0.51,-1.96,0.24,-0.18,0.64,-0.12,-0.65,-0.14,0.61,-1.01,cell wall and cell processes
Rv1102c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4319770935186846,-0.2661449345034144,1.002407126684645,-1.0,-0.22738729265775698,-0.2471638738795228,0.1749826579486786,-0.09439494895433263,-0.2974732593389675,0.1489452891648373,0.37,0.12,-0.31,-0.54,-0.42,-0.66,-0.55,0.77,0.34,0.63,0.89,0.36,-0.29,-3.02,-7.02,0.19,0.01,-0.36,-0.43,-0.53,-0.29,-0.7,1.95,1.0,0.68,-3.17,"virulence, detoxification, adaptation"
Rv1103c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.103962723185574,1.0826439695271899,-0.7062152876026795,-1.0,-0.38793239061538504,-0.3091498706140313,0.2177578729817967,0.07320329209445023,-0.1047427385900087,0.07109844318750708,-0.87,0.07,-2.83,-1.52,-0.56,-0.42,0.42,-1.11,-0.96,-1.36,-0.99,-0.22,0.09,-0.19,-1.11,0.82,-0.42,-1.44,-0.18,0.45,0.68,0.0,-2.2,-2.08,0.56,1.67,"virulence, detoxification, adaptation"
Rv1104,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.005349853593432815,-1.002107101061111,1.866982132038076,-1.0,1.9993997249842599,0.2598826467809389,0.1340138971912448,-0.02191639647754754,0.01860433662643553,0.4277406194622417,0.59,0.81,0.34,-0.2,-0.01,-0.06,0.52,0.07,-0.67,-0.89,-0.08,-0.16,0.24,-0.87,1.36,0.55,-0.64,0.79,0.36,-0.86,0.69,0.28,1.9,0.42,0.53,0.92,intermediary metabolism and respiration
Rv1105,0.0,0.0,0,0,0,0.0,1.87431872577624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.293068134409654,0.9246610824700566,-0.5660665958888705,-1.0,-0.7829599334808589,0.1895267848942938,-0.09908766142362152,-0.017017934030434858,0.6547673422233219,0.15635762925489302,-0.12,0.39,1.33,0.32,0.29,-0.2,0.82,0.29,-0.6,-0.84,0.65,-0.25,0.34,0.35,-0.54,-0.62,-0.62,-2.5,0.36,0.64,0.04,0.11,0.03,-3.53,-0.2,1.19,intermediary metabolism and respiration
Rv1106c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.6981499497920426,0.6466575679101292,-0.42063937802522705,-1.0,-0.26866852955952397,0.08221951776586868,-0.1345573197199898,0.1042466273611694,-0.009977635308110385,0.03258893112427447,1.12,0.02,0.48,-0.28,-0.03,-0.29,0.25,0.03,0.83,1.3,0.63,-0.16,0.1,-0.4,-0.75,0.27,0.25,0.07,0.25,-0.57,0.22,0.2,0.18,-0.3,0.09,1.79,intermediary metabolism and respiration
Rv1107c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8111025585957468,-0.5773575856360731,-2.270651077779547,-1.0,-0.0496293862279188,0.03254337326432175,-0.2417824039338229,-0.6080900187944372,-0.4968823029595322,0.22704778207454,1.19,0.71,1.13,0.34,0.33,-0.08,-0.22,0.07,-0.24,-0.39,-0.8,-0.04,0.53,-7.44,2.25,0.67,-1.1,2.35,0.47,-0.67,0.5,0.0,1.34,-7.73,1.25,-2.69,information pathways
Rv1108c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.3594187998755687,1.0436859842479629,0.8825850641373821,-1.0,-0.132454081468415,-0.04155486433651055,0.03151184677821865,-0.00403252740266511,0.07951636109770614,0.4396860115752212,-0.48,-0.14,-0.21,0.91,-0.27,0.17,-0.39,-1.02,0.65,0.33,1.57,-0.76,-0.28,0.15,0.41,-0.59,-0.36,-2.03,0.15,0.43,0.05,-0.21,3.45,1.99,0.19,-2.39,information pathways
Rv1110,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.6437221830047154,2.3219280948873617,-1.2953373016451102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,-0.3,2.77,2.5,2.19,0.22,2.57,-0.6,-1.01,-0.72,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cell wall and cell processes
Rv1113,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7040993521689825,-0.10791769849284802,-4.47717419784937,-1.0,2.45568331884591,-0.1607776280158336,-1.0786325098457339,-0.4209790283825549,-0.6120017534735082,1.219326328503957,-2.67,1.23,-1.25,0.33,-0.19,-0.57,-0.78,-0.22,0.12,-0.95,-1.8,-0.62,-0.19,-2.47,-3.09,-0.82,5.58,-3.6,0.18,-4.04,-0.71,0.67,3.59,2.74,0.56,0.19,"virulence, detoxification, adaptation"
Rv1114,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9665846440160352,7.24065483876527,-0.3582321699640492,-1.0,-0.365689571026818,0.1164523408371803,-0.006401826850884525,-0.2874804659655441,-0.31972382396063204,-0.1062959852461487,1.76,0.34,-1.16,-0.85,0.35,1.46,0.38,-0.76,1.06,0.58,3.0,-0.2,-0.74,-0.52,-4.31,1.92,-1.11,-3.25,-0.83,-1.57,1.68,-0.44,2.4,-6.93,2.14,-4.89,"virulence, detoxification, adaptation"
Rv1115,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.3043677947443462,-0.4599623083522265,-0.1313941480923487,-1.0,1.8595268918791201,0.1053364058094993,0.3130039838347269,0.03836848296375258,-0.1606586490546899,-0.1283782619630955,0.61,0.09,1.05,0.65,0.27,-0.33,0.45,0.29,-1.43,-1.27,-1.7,0.19,-0.23,-0.32,2.49,0.31,-0.07,0.37,-0.27,-1.05,-0.05,-0.25,1.08,-1.19,0.43,0.8,cell wall and cell processes
Rv1121,0.0,0.0,0,0,0,0.0,-0.4973186964391608,-3.195182533848641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.8509796951349151,-0.052910411167263666,0.6117359350096953,-1.0,2.2531341486540297,0.02990951270449995,-0.1422981124381354,0.0657089522779338,-0.1745476763661429,2.062326538201299,0.19,0.99,-0.11,0.04,0.29,-0.18,0.18,-0.05,-0.87,-1.39,-3.28,0.09,-0.07,1.71,2.2,0.41,0.4,-0.22,-0.21,-0.47,-0.09,-0.16,-1.89,-3.51,0.17,-4.42,intermediary metabolism and respiration
Rv1122,-3.6897866559673216,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.791931563066329,1.27548861093791,-0.2700394662096137,-1.0,1.5156390878244599,0.0,0.0,0.0,0.0,0.0,7.59,5.47,6.27,4.16,5.64,5.76,3.85,6.69,-0.59,-1.01,-0.72,0.38,1.57,0.23,0.0,0.0,7.15,0.0,-1.0,0.0,0.0,-0.39,0.0,0.0,4.98,0.0,intermediary metabolism and respiration
Rv1123c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.2012749031004849,-1.117748591491015,0.456281065639932,-1.0,-0.780576620687987,0.1638216092586328,-0.3136899851885368,0.2736241879095017,0.1690286391637792,-0.6120775344984777,0.53,0.87,0.1,0.35,0.38,1.11,0.99,0.51,1.38,2.05,0.82,0.05,-0.17,2.45,-1.32,-0.75,-1.08,-0.35,0.13,-0.93,-0.58,-0.12,3.0,-4.73,-0.85,4.46,"virulence, detoxification, adaptation"
Rv1124,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.7542423302981391,0.4694665686206265,-3.685138275228643,-1.0,-0.338826162099451,0.1130311391823818,0.0213105062454121,0.9854912206627781,-0.1175402081856756,-0.343972208859614,-0.43,0.83,2.76,-0.11,0.63,-0.09,-0.51,-0.27,0.99,1.55,1.7,0.05,-0.03,-1.77,0.55,1.43,0.89,2.85,0.25,-0.44,1.28,0.01,1.09,-1.64,0.16,-4.39,"virulence, detoxification, adaptation"
Rv1127c,0.0,0.0,0,0,0,0.0,7.076815597050832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.017831577467549,-1.146990496079355,-0.4525063411790926,-1.0,-0.647526834480918,1.204937924542885,-0.19030958699992198,-0.23420663146609,0.1368203904568636,1.009734273922144,-0.09,-0.43,-0.97,0.15,-0.31,0.92,0.39,-0.71,-0.69,-1.45,-2.16,0.23,-0.14,-0.08,0.32,-0.23,2.83,-0.04,-0.3,0.03,0.49,0.12,-5.44,-7.18,1.03,-4.57,intermediary metabolism and respiration
Rv1128c,-2.75599104842054,-0.5269924320838263,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.164485410475909,1.6329688031903118,0.08327681037193495,-1.0,0.753209753086387,0.1832877657090543,0.07624821139879859,0.017592109621648942,-0.1006562134448297,-0.01403605968686133,-0.71,-0.23,3.61,0.96,0.79,0.98,-0.43,1.37,-0.98,-0.54,0.49,0.47,-0.21,1.82,-0.28,-0.08,-0.19,0.36,0.31,0.19,0.22,0.37,-0.02,-2.24,0.79,-6.09,insertion seqs and phages
Rv1129c,0.0,0.0,0,0,0,-6.065830616543595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.1017862949364,0.4584610108407083,-0.6186034241528445,-1.0,-0.6790514899210369,0.06569078297972941,-0.2449218139730137,-0.7397240941287694,0.7674803102542643,1.170433798852237,0.61,0.11,0.47,0.59,0.15,0.53,0.58,0.11,0.85,1.09,1.07,0.25,0.12,0.15,0.63,0.76,-0.52,-0.4,0.19,-0.69,0.48,0.35,1.29,-1.26,0.69,-2.41,regulatory proteins
Rv1130,0.0,0.0,0,0,0,-6.296814658845227,3.419538891513784,0.0,0.0,0.0,0.0,0.0,0.0,3.00462853174461,0.0,0.0,0.0,0.0,0.0,-1.0,0.7073230162019952,0.7938442346016236,-0.6064798796167467,-1.0,-1.75734496600564,0.1462986843417508,0.02464920745104355,-0.5267024970872776,0.3367902399502682,0.9682108276920812,-1.23,0.55,-1.31,0.04,-0.14,-0.01,0.39,-0.31,0.91,0.97,-0.73,-0.25,0.18,-0.06,0.01,0.38,0.81,-0.45,-0.07,1.36,0.35,0.1,-1.63,-1.03,0.26,-4.41,intermediary metabolism and respiration
Rv1131,0.0,0.0,0,0,0,-4.149549146916933,5.4115243371799835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5749994891096346,-0.2872925539023384,0.4049910283235689,-1.0,0.48840198192729495,0.1672876316980014,-0.0907988326069096,-0.6401628432447874,0.9484050899848252,1.3494282329332152,-0.62,1.42,-0.42,0.93,0.09,0.28,-0.37,-0.14,-1.56,-1.01,-3.13,1.11,0.14,1.5,-1.91,-0.25,1.0,1.71,0.63,1.07,-0.34,0.49,-2.0,2.01,-0.06,2.54,intermediary metabolism and respiration
Rv1132,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.5381976725261123,0.6133743241278524,0.08640253436846645,-1.0,0.389687574458014,0.1089064151719939,0.1880710676004058,0.003599701595290518,0.011513988017040809,0.3133660813839382,-0.51,0.51,1.33,-0.11,0.11,0.23,0.17,0.77,2.22,0.34,2.35,0.68,0.0,0.38,0.25,1.15,-0.99,0.02,-0.09,1.07,1.17,0.02,0.52,3.4,1.26,-0.48,cell wall and cell processes
Rv1133c,-3.2322570750656134,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.898257674997889,-4.186802849419407,-1.956921083969179,0.0,1.7162000327659,0.0,0.0,0.584962500721156,0.0,0.0,1.66,1.66,1.66,1.66,1.66,3.71,1.66,4.58,-0.58,-1.0,-0.71,0.64,-1.58,0.0,0.0,0.0,2.21,0.0,-1.58,5.83,0.0,-1.58,0.18,-2.9,-0.06,0.0,intermediary metabolism and respiration
Rv1135c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.083452010850591,-1.017133903684538,1.228344260679999,-1.0,2.8959761817094702,0.2307958932953272,0.2769085799908654,-0.4127302687330095,0.2967085215092349,0.09858162018530033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36,-0.46,-0.72,-0.27,-0.07,0.19,0.71,0.23,-0.48,0.67,-0.25,0.22,0.03,-0.07,0.03,0.68,0.28,1.28,PE/PPE
